"order_id","customer_id","product_name","region","customer_segment","order_date","last_update_unix","units_sold","unit_price","notes","last_update","notes_clean","revenue","month"
103155,3700,Router,West,Home Office,2024-09-15 00:00:00.000,1726610400,10,640.66,Call customer before delivery @@@,2024-09-17 22:00:00.000,Call customer before delivery ,6406.599999999999,"2024-09"
103156,3197,Monitor,East,Home Office,2024-11-27 00:00:00.000,1732917600,3,485.19,Customer requested fast shipping!!!,2024-11-29 22:00:00.000,Customer requested fast shipping,1455.57,"2024-11"
103157,2154,Headphones,East,Consumer,2024-12-13 00:00:00.000,1734386400,6,926.51,Customer requested fast shipping!!!,2024-12-16 22:00:00.000,Customer requested fast shipping,5559.0599999999995,"2024-12"
103158,2570,Printer,West,Corporate,2023-02-08 00:00:00.000,1676066400,4,848.63,Leave package at door ###,2023-02-10 22:00:00.000,Leave package at door ,3394.52,"2023-02"
103159,2352,Headphones,West,Corporate,2024-11-21 00:00:00.000,1732399200,8,1241.86,Special discount applied %,2024-11-23 22:00:00.000,Special discount applied ,9934.88,"2024-11"
103160,4326,Mouse,Central,Home Office,2024-04-24 00:00:00.000,1713996000,13,435.09,Special discount applied %,2024-04-24 22:00:00.000,Special discount applied ,5656.17,"2024-04"
103161,3343,Router,South,Corporate,2023-05-09 00:00:00.000,1683928800,4,316.24,Customer requested fast shipping!!!,2023-05-12 22:00:00.000,Customer requested fast shipping,1264.96,"2023-05"
103162,1801,Camera,South,Corporate,2024-08-18 00:00:00.000,1723932000,2,1462.7,Late delivery #complaint,2024-08-17 22:00:00.000,Late delivery complaint,2925.4,"2024-08"
103163,2011,Laptop,West,Corporate,2024-07-20 00:00:00.000,1721772000,7,1599.56,Late delivery #complaint,2024-07-23 22:00:00.000,Late delivery complaint,11196.92,"2024-07"
103164,2527,Router,North,Corporate,2023-04-26 00:00:00.000,1682546400,9,1919.0,Special discount applied %,2023-04-26 22:00:00.000,Special discount applied ,17271.0,"2023-04"
103165,4236,Camera,Central,Corporate,2024-09-29 00:00:00.000,1727992800,19,1717.24,Gift-wrap requested @ checkout,2024-10-03 22:00:00.000,Giftwrap requested  checkout,32627.56,"2024-09"
103166,3088,Keyboard,Central,Consumer,2024-08-19 00:00:00.000,1724191200,10,1833.62,Fragile item ***,2024-08-20 22:00:00.000,Fragile item ,18336.199999999997,"2024-08"
103167,1489,Headphones,East,Corporate,2023-11-15 00:00:00.000,1700431200,11,1307.95,Late delivery #complaint,2023-11-19 22:00:00.000,Late delivery complaint,14387.45,"2023-11"
103168,4317,Printer,West,Consumer,2024-03-11 00:00:00.000,1710453600,8,918.41,Special discount applied %,2024-03-14 22:00:00.000,Special discount applied ,7347.28,"2024-03"
103169,2300,Laptop,North,Consumer,2024-04-17 00:00:00.000,1713564000,2,690.06,Call customer before delivery @@@,2024-04-19 22:00:00.000,Call customer before delivery ,1380.12,"2024-04"
103170,4422,Headphones,Central,Corporate,2024-09-11 00:00:00.000,1726092000,13,1938.25,Call customer before delivery @@@,2024-09-11 22:00:00.000,Call customer before delivery ,25197.25,"2024-09"
103171,1050,Tablet,East,Corporate,2023-09-04 00:00:00.000,1694210400,5,1967.25,Special discount applied %,2023-09-08 22:00:00.000,Special discount applied ,9836.25,"2023-09"
103172,1253,Laptop,Central,Home Office,2023-09-29 00:00:00.000,1696370400,15,481.03,Fragile item ***,2023-10-03 22:00:00.000,Fragile item ,7215.45,"2023-09"
103173,1864,Router,South,Home Office,2024-06-27 00:00:00.000,1719871200,3,645.85,VIP customer order $$$,2024-07-01 22:00:00.000,VIP customer order ,1937.5500000000002,"2024-06"
103174,2257,Router,West,Corporate,2024-11-02 00:00:00.000,1730757600,16,1525.41,Handle with care!!!,2024-11-04 22:00:00.000,Handle with care,24406.56,"2024-11"
103175,3956,Camera,South,Consumer,2024-04-20 00:00:00.000,1713909600,11,221.49,VIP customer order $$$,2024-04-23 22:00:00.000,VIP customer order ,2436.3900000000003,"2024-04"
103176,3194,Camera,North,Corporate,2023-10-20 00:00:00.000,1698012000,20,124.04,Fragile item ***,2023-10-22 22:00:00.000,Fragile item ,2480.8,"2023-10"
103177,2402,Tablet,South,Corporate,2023-06-21 00:00:00.000,1687644000,13,438.83,Customer requested fast shipping!!!,2023-06-24 22:00:00.000,Customer requested fast shipping,5704.79,"2023-06"
103178,4760,Router,North,Home Office,2024-04-09 00:00:00.000,1712872800,11,896.66,Late delivery #complaint,2024-04-11 22:00:00.000,Late delivery complaint,9863.26,"2024-04"
103179,3719,Camera,East,Consumer,2023-10-06 00:00:00.000,1696888800,17,192.33,Gift-wrap requested @ checkout,2023-10-09 22:00:00.000,Giftwrap requested  checkout,3269.61,"2023-10"
103180,3470,Keyboard,East,Corporate,2023-10-12 00:00:00.000,1697061600,1,274.42,Fragile item ***,2023-10-11 22:00:00.000,Fragile item ,274.42,"2023-10"
103181,3192,Camera,Central,Home Office,2024-10-13 00:00:00.000,1729202400,14,1321.74,Customer requested fast shipping!!!,2024-10-17 22:00:00.000,Customer requested fast shipping,18504.36,"2024-10"
103182,2956,Mouse,Central,Corporate,2023-08-20 00:00:00.000,1692482400,11,1501.31,Urgent order!!!,2023-08-19 22:00:00.000,Urgent order,16514.41,"2023-08"
103183,2911,Headphones,South,Consumer,2023-03-02 00:00:00.000,1677967200,18,1311.2,Urgent order!!!,2023-03-04 22:00:00.000,Urgent order,23601.600000000002,"2023-03"
103184,4699,Headphones,Central,Home Office,2024-05-08 00:00:00.000,1715464800,2,592.51,Customer requested fast shipping!!!,2024-05-11 22:00:00.000,Customer requested fast shipping,1185.02,"2024-05"
103185,4438,Phone,West,Home Office,2024-02-05 00:00:00.000,1707170400,20,1870.57,Gift-wrap requested @ checkout,2024-02-05 22:00:00.000,Giftwrap requested  checkout,37411.4,"2024-02"
103186,4142,Printer,North,Corporate,2024-06-25 00:00:00.000,1719698400,11,605.31,Customer requested fast shipping!!!,2024-06-29 22:00:00.000,Customer requested fast shipping,6658.41,"2024-06"
103187,1530,Mouse,West,Corporate,2024-11-27 00:00:00.000,1732658400,2,809.76,Special discount applied %,2024-11-26 22:00:00.000,Special discount applied ,1619.52,"2024-11"
103188,3841,Router,East,Consumer,2024-06-30 00:00:00.000,1720130400,1,1004.12,Gift-wrap requested @ checkout,2024-07-04 22:00:00.000,Giftwrap requested  checkout,1004.12,"2024-06"
103189,4674,Laptop,East,Home Office,2023-07-09 00:00:00.000,1689285600,6,1679.45,Call customer before delivery @@@,2023-07-13 22:00:00.000,Call customer before delivery ,10076.7,"2023-07"
103190,4556,Mouse,South,Corporate,2023-07-25 00:00:00.000,1690236000,8,1583.71,Customer requested fast shipping!!!,2023-07-24 22:00:00.000,Customer requested fast shipping,12669.68,"2023-07"
103191,4942,Laptop,South,Corporate,2023-04-02 00:00:00.000,1680732000,20,382.45,Leave package at door ###,2023-04-05 22:00:00.000,Leave package at door ,7649.0,"2023-04"
103192,4865,Printer,Central,Consumer,2023-04-26 00:00:00.000,1682460000,9,1872.13,Leave package at door ###,2023-04-25 22:00:00.000,Leave package at door ,16849.170000000002,"2023-04"
103193,1573,Camera,North,Consumer,2023-11-12 00:00:00.000,1699740000,2,963.84,Leave package at door ###,2023-11-11 22:00:00.000,Leave package at door ,1927.68,"2023-11"
103194,3505,Mouse,Central,Home Office,2024-05-16 00:00:00.000,1716069600,16,555.8,Leave package at door ###,2024-05-18 22:00:00.000,Leave package at door ,8892.8,"2024-05"
103195,4438,Headphones,West,Consumer,2024-06-12 00:00:00.000,1718575200,20,501.57,Gift-wrap requested @ checkout,2024-06-16 22:00:00.000,Giftwrap requested  checkout,10031.4,"2024-06"
103196,4928,Headphones,Central,Corporate,2023-07-19 00:00:00.000,1690149600,13,1269.01,Fragile item ***,2023-07-23 22:00:00.000,Fragile item ,16497.13,"2023-07"
103197,2829,Tablet,West,Corporate,2023-04-25 00:00:00.000,1682632800,17,1701.9,Call customer before delivery @@@,2023-04-27 22:00:00.000,Call customer before delivery ,28932.300000000003,"2023-04"
103198,1238,Keyboard,South,Corporate,2024-05-05 00:00:00.000,1714860000,15,791.74,VIP customer order $$$,2024-05-04 22:00:00.000,VIP customer order ,11876.1,"2024-05"
103199,2379,Keyboard,Central,Consumer,2024-05-29 00:00:00.000,1717365600,16,1355.25,Fragile item ***,2024-06-02 22:00:00.000,Fragile item ,21684.0,"2024-05"
103200,2969,Printer,South,Consumer,2023-10-19 00:00:00.000,1697752800,8,1091.51,Gift-wrap requested @ checkout,2023-10-19 22:00:00.000,Giftwrap requested  checkout,8732.08,"2023-10"
103201,3393,Headphones,West,Home Office,2023-12-21 00:00:00.000,1703109600,11,1568.07,Gift-wrap requested @ checkout,2023-12-20 22:00:00.000,Giftwrap requested  checkout,17248.77,"2023-12"
103202,2599,Headphones,East,Consumer,2024-05-14 00:00:00.000,1716069600,8,1261.48,Special discount applied %,2024-05-18 22:00:00.000,Special discount applied ,10091.84,"2024-05"
103203,3082,Laptop,West,Consumer,2023-10-18 00:00:00.000,1697925600,17,1577.14,Late delivery #complaint,2023-10-21 22:00:00.000,Late delivery complaint,26811.38,"2023-10"
103204,3737,Laptop,East,Corporate,2024-01-22 00:00:00.000,1705960800,17,1450.33,Fragile item ***,2024-01-22 22:00:00.000,Fragile item ,24655.61,"2024-01"
103205,3329,Router,Central,Home Office,2023-11-03 00:00:00.000,1699048800,3,748.93,Leave package at door ###,2023-11-03 22:00:00.000,Leave package at door ,2246.79,"2023-11"
103206,1938,Mouse,West,Consumer,2024-04-01 00:00:00.000,1712095200,6,1652.1,Urgent order!!!,2024-04-02 22:00:00.000,Urgent order,9912.599999999999,"2024-04"
103207,2415,Tablet,West,Consumer,2024-11-15 00:00:00.000,1731794400,6,229.31,Customer requested fast shipping!!!,2024-11-16 22:00:00.000,Customer requested fast shipping,1375.8600000000001,"2024-11"
103208,4782,Keyboard,West,Home Office,2024-03-12 00:00:00.000,1710280800,18,599.34,Customer requested fast shipping!!!,2024-03-12 22:00:00.000,Customer requested fast shipping,10788.12,"2024-03"
103209,3492,Laptop,North,Corporate,2024-03-07 00:00:00.000,1709848800,5,1119.98,Fragile item ***,2024-03-07 22:00:00.000,Fragile item ,5599.9,"2024-03"
103210,2566,Printer,East,Home Office,2024-07-20 00:00:00.000,1721512800,12,126.13,Urgent order!!!,2024-07-20 22:00:00.000,Urgent order,1513.56,"2024-07"
103211,1685,Headphones,East,Consumer,2024-08-13 00:00:00.000,1723845600,14,1208.33,VIP customer order $$$,2024-08-16 22:00:00.000,VIP customer order ,16916.62,"2024-08"
103212,1366,Mouse,South,Corporate,2024-02-14 00:00:00.000,1708207200,14,528.13,Handle with care!!!,2024-02-17 22:00:00.000,Handle with care,7393.82,"2024-02"
103213,3956,Printer,West,Corporate,2023-12-26 00:00:00.000,1703541600,17,1384.64,Urgent order!!!,2023-12-25 22:00:00.000,Urgent order,23538.88,"2023-12"
103214,1142,Keyboard,South,Home Office,2024-11-16 00:00:00.000,1731967200,10,274.73,Fragile item ***,2024-11-18 22:00:00.000,Fragile item ,2747.3,"2024-11"
103215,4812,Mouse,East,Corporate,2023-10-16 00:00:00.000,1697752800,14,1530.84,Gift-wrap requested @ checkout,2023-10-19 22:00:00.000,Giftwrap requested  checkout,21431.76,"2023-10"
103216,1812,Tablet,South,Home Office,2024-10-15 00:00:00.000,1729029600,13,1745.72,Special discount applied %,2024-10-15 22:00:00.000,Special discount applied ,22694.36,"2024-10"
103217,2509,Headphones,West,Home Office,2023-07-28 00:00:00.000,1690754400,9,1499.17,Late delivery #complaint,2023-07-30 22:00:00.000,Late delivery complaint,13492.53,"2023-07"
103218,2929,Printer,Central,Corporate,2024-04-03 00:00:00.000,1712527200,12,356.03,Late delivery #complaint,2024-04-07 22:00:00.000,Late delivery complaint,4272.36,"2024-04"
103219,1839,Phone,West,Corporate,2024-10-08 00:00:00.000,1728511200,3,43.68,Special discount applied %,2024-10-09 22:00:00.000,Special discount applied ,131.04,"2024-10"
103220,4848,Camera,East,Home Office,2024-08-29 00:00:00.000,1725141600,10,21.87,VIP customer order $$$,2024-08-31 22:00:00.000,VIP customer order ,218.70000000000002,"2024-08"
103221,3179,Phone,North,Home Office,2023-01-20 00:00:00.000,1674424800,2,1899.59,Urgent order!!!,2023-01-22 22:00:00.000,Urgent order,3799.18,"2023-01"
103222,3141,Router,North,Consumer,2023-03-30 00:00:00.000,1680300000,17,979.89,Leave package at door ###,2023-03-31 22:00:00.000,Leave package at door ,16658.13,"2023-03"
103223,3474,Headphones,South,Consumer,2024-09-08 00:00:00.000,1726092000,12,1396.71,Urgent order!!!,2024-09-11 22:00:00.000,Urgent order,16760.52,"2024-09"
103224,4412,Mouse,North,Home Office,2024-11-26 00:00:00.000,1732917600,6,979.53,Fragile item ***,2024-11-29 22:00:00.000,Fragile item ,5877.18,"2024-11"
103225,2112,Router,West,Consumer,2024-09-25 00:00:00.000,1727474400,20,641.83,Gift-wrap requested @ checkout,2024-09-27 22:00:00.000,Giftwrap requested  checkout,12836.6,"2024-09"
103226,2855,Headphones,West,Home Office,2023-01-23 00:00:00.000,1674684000,14,780.75,Special discount applied %,2023-01-25 22:00:00.000,Special discount applied ,10930.5,"2023-01"
103227,1493,Printer,Central,Corporate,2024-09-26 00:00:00.000,1727647200,18,632.48,Urgent order!!!,2024-09-29 22:00:00.000,Urgent order,11384.64,"2024-09"
103228,1652,Router,Central,Corporate,2024-07-29 00:00:00.000,1722204000,9,1436.01,Customer requested fast shipping!!!,2024-07-28 22:00:00.000,Customer requested fast shipping,12924.09,"2024-07"
103229,1436,Tablet,South,Corporate,2024-10-20 00:00:00.000,1729634400,9,1230.78,VIP customer order $$$,2024-10-22 22:00:00.000,VIP customer order ,11077.02,"2024-10"
103230,4342,Mouse,North,Corporate,2024-04-20 00:00:00.000,1713823200,10,1601.18,Customer requested fast shipping!!!,2024-04-22 22:00:00.000,Customer requested fast shipping,16011.800000000001,"2024-04"
103231,1954,Printer,North,Consumer,2023-01-18 00:00:00.000,1674424800,19,292.35,Urgent order!!!,2023-01-22 22:00:00.000,Urgent order,5554.650000000001,"2023-01"
103232,2494,Laptop,Central,Consumer,2024-04-03 00:00:00.000,1712440800,14,501.8,Handle with care!!!,2024-04-06 22:00:00.000,Handle with care,7025.2,"2024-04"
103233,3769,Phone,North,Consumer,2023-05-25 00:00:00.000,1684965600,5,452.2,Gift-wrap requested @ checkout,2023-05-24 22:00:00.000,Giftwrap requested  checkout,2261.0,"2023-05"
103234,4235,Router,East,Corporate,2024-06-01 00:00:00.000,1717279200,9,23.87,VIP customer order $$$,2024-06-01 22:00:00.000,VIP customer order ,214.83,"2024-06"
103235,2012,Headphones,East,Home Office,2023-09-07 00:00:00.000,1694383200,11,1315.53,Gift-wrap requested @ checkout,2023-09-10 22:00:00.000,Giftwrap requested  checkout,14470.83,"2023-09"
103236,1872,Camera,North,Home Office,2024-10-05 00:00:00.000,1728338400,15,122.92,Fragile item ***,2024-10-07 22:00:00.000,Fragile item ,1843.8,"2024-10"
103237,4624,Camera,South,Consumer,2024-07-18 00:00:00.000,1721253600,6,559.78,Urgent order!!!,2024-07-17 22:00:00.000,Urgent order,3358.68,"2024-07"
103238,3910,Router,North,Corporate,2023-03-01 00:00:00.000,1677967200,8,1995.29,Special discount applied %,2023-03-04 22:00:00.000,Special discount applied ,15962.32,"2023-03"
103239,3703,Headphones,West,Corporate,2024-09-12 00:00:00.000,1726092000,13,1506.86,Leave package at door ###,2024-09-11 22:00:00.000,Leave package at door ,19589.18,"2024-09"
103240,1638,Monitor,South,Corporate,2024-02-09 00:00:00.000,1707429600,20,1337.72,Handle with care!!!,2024-02-08 22:00:00.000,Handle with care,26754.4,"2024-02"
103241,4945,Router,Central,Corporate,2023-06-22 00:00:00.000,1687471200,9,974.52,Call customer before delivery @@@,2023-06-22 22:00:00.000,Call customer before delivery ,8770.68,"2023-06"
103242,1972,Keyboard,Central,Home Office,2024-04-16 00:00:00.000,1713304800,11,850.23,Call customer before delivery @@@,2024-04-16 22:00:00.000,Call customer before delivery ,9352.53,"2024-04"
103243,2725,Monitor,North,Corporate,2023-07-23 00:00:00.000,1690495200,7,821.08,Leave package at door ###,2023-07-27 22:00:00.000,Leave package at door ,5747.56,"2023-07"
103244,3189,Camera,North,Corporate,2023-01-04 00:00:00.000,1672783200,7,1037.02,Gift-wrap requested @ checkout,2023-01-03 22:00:00.000,Giftwrap requested  checkout,7259.139999999999,"2023-01"
103245,4971,Headphones,West,Home Office,2023-08-09 00:00:00.000,1691964000,4,1960.32,Gift-wrap requested @ checkout,2023-08-13 22:00:00.000,Giftwrap requested  checkout,7841.28,"2023-08"
103246,4764,Monitor,South,Consumer,2024-10-16 00:00:00.000,1729288800,19,950.37,Urgent order!!!,2024-10-18 22:00:00.000,Urgent order,18057.03,"2024-10"
103247,1473,Camera,Central,Consumer,2024-10-10 00:00:00.000,1728511200,19,835.01,Call customer before delivery @@@,2024-10-09 22:00:00.000,Call customer before delivery ,15865.19,"2024-10"
103248,3870,Printer,West,Corporate,2023-02-16 00:00:00.000,1676757600,12,1300.1,Urgent order!!!,2023-02-18 22:00:00.000,Urgent order,15601.199999999999,"2023-02"
103249,4767,Router,West,Consumer,2024-04-12 00:00:00.000,1713132000,16,929.62,Customer requested fast shipping!!!,2024-04-14 22:00:00.000,Customer requested fast shipping,14873.92,"2024-04"
103250,1209,Phone,South,Home Office,2023-06-01 00:00:00.000,1685570400,15,1565.52,Special discount applied %,2023-05-31 22:00:00.000,Special discount applied ,23482.8,"2023-06"
103251,2342,Keyboard,East,Consumer,2023-06-28 00:00:00.000,1687903200,1,1721.12,Gift-wrap requested @ checkout,2023-06-27 22:00:00.000,Giftwrap requested  checkout,1721.12,"2023-06"
103252,1674,Camera,Central,Consumer,2024-06-11 00:00:00.000,1718056800,12,102.1,Handle with care!!!,2024-06-10 22:00:00.000,Handle with care,1225.1999999999998,"2024-06"
103253,3346,Phone,Central,Home Office,2024-01-27 00:00:00.000,1706738400,6,233.13,Call customer before delivery @@@,2024-01-31 22:00:00.000,Call customer before delivery ,1398.78,"2024-01"
103254,2799,Printer,East,Consumer,2024-11-16 00:00:00.000,1732140000,8,297.79,Late delivery #complaint,2024-11-20 22:00:00.000,Late delivery complaint,2382.32,"2024-11"
103255,4563,Printer,South,Corporate,2024-01-21 00:00:00.000,1705960800,2,1839.1,Customer requested fast shipping!!!,2024-01-22 22:00:00.000,Customer requested fast shipping,3678.2,"2024-01"
103256,1168,Headphones,East,Corporate,2023-02-02 00:00:00.000,1675461600,1,175.19,Urgent order!!!,2023-02-03 22:00:00.000,Urgent order,175.19,"2023-02"
103257,4240,Monitor,Central,Corporate,2024-04-01 00:00:00.000,1712268000,15,880.93,Gift-wrap requested @ checkout,2024-04-04 22:00:00.000,Giftwrap requested  checkout,13213.949999999999,"2024-04"
103258,3539,Router,West,Consumer,2024-02-21 00:00:00.000,1708639200,9,1197.91,Urgent order!!!,2024-02-22 22:00:00.000,Urgent order,10781.19,"2024-02"
103259,4647,Phone,West,Corporate,2023-11-27 00:00:00.000,1701122400,13,1666.43,Special discount applied %,2023-11-27 22:00:00.000,Special discount applied ,21663.59,"2023-11"
103260,3275,Headphones,South,Home Office,2023-05-10 00:00:00.000,1683928800,11,267.22,Gift-wrap requested @ checkout,2023-05-12 22:00:00.000,Giftwrap requested  checkout,2939.42,"2023-05"
103261,3427,Mouse,North,Consumer,2024-11-09 00:00:00.000,1731189600,19,1145.28,Customer requested fast shipping!!!,2024-11-09 22:00:00.000,Customer requested fast shipping,21760.32,"2024-11"
